"Assess beehive health, monitor beehive feed requirements, and feed bees",30790,Unit,2,3,6,Registered,Current,"Agriculture, Forestry and Fisheries",Agriculture,Apiculture
"Demonstrate understanding of honey bee physical features, castes, bee stings and beehive health",30791,Unit,1,2,5,Registered,Current,"Agriculture, Forestry and Fisheries",Agriculture,Apiculture
Carry out honey harvesting,30792,Unit,2,3,3,Registered,Current,"Agriculture, Forestry and Fisheries",Agriculture,Apiculture
Implement and monitor food safety procedures in an apiculture operation,30793,Unit,2,4,4,Registered,Current,"Agriculture, Forestry and Fisheries",Agriculture,Apiculture
"Demonstrate understanding of managing bee behaviour, and assist with beehive manipulations, under close supervision",30794,Unit,1,2,7,Registered,Current,"Agriculture, Forestry and Fisheries",Agriculture,Apiculture
Carry out an apiary pest and disease management plan over an apiculture season,30795,Unit,2,3,15,Registered,Current,"Agriculture, Forestry and Fisheries",Agriculture,Apiculture
"Demonstrate understanding of the process, role and significance of plant pollination by bees",30796,Unit,1,2,3,Registered,Current,"Agriculture, Forestry and Fisheries",Agriculture,Apiculture
"Demonstrate understanding of beekeeping equipment and honey extraction, and use equipment for routine operations",30797,Unit,1,2,4,Registered,Current,"Agriculture, Forestry and Fisheries",Agriculture,Apiculture
"Demonstrate knowledge of bees, the bee life cycle and adult bee behaviour patterns",30798,Unit,2,3,4,Registered,Current,"Agriculture, Forestry and Fisheries",Agriculture,Apiculture
"Describe swarming and methods for swarm control, control a swarm, and unite and divide beehives",30799,Unit,2,3,3,Registered,Current,"Agriculture, Forestry and Fisheries",Agriculture,Apiculture
Implement and monitor a beehive nutritional management plan,30800,Unit,2,4,6,Registered,Current,"Agriculture, Forestry and Fisheries",Agriculture,Apiculture
Describe the nutritional requirements of bees and feeding regimes for bees in different seasonal conditions,30801,Unit,2,4,3,Registered,Current,"Agriculture, Forestry and Fisheries",Agriculture,Apiculture
Describe flowering plants and their role in beekeeping,30802,Unit,2,4,3,Registered,Current,"Agriculture, Forestry and Fisheries",Agriculture,Apiculture
"Research the operation of, and develop a business strategy for, an apiculture business",30803,Unit,2,4,10,Expiring,Current,"Agriculture, Forestry and Fisheries",Agriculture,Apiculture
"Implement and monitor a bee disease management plan, and recommend changes",30804,Unit,2,4,10,Registered,Current,"Agriculture, Forestry and Fisheries",Agriculture,Apiculture
Assess and prepare the site for bitumen surfacing construction,30805,Unit,1,4,25,Registered,Current,Engineering and Technology,Infrastructure Works,Bitumen Surfacing Construction
"Implement, monitor, and complete the work plan for the bitumen surfacing construction site",30806,Unit,1,4,28,Registered,Current,Engineering and Technology,Infrastructure Works,Bitumen Surfacing Construction
Implement quality processes on the bitumen surfacing construction site,30807,Unit,1,4,25,Registered,Current,Engineering and Technology,Infrastructure Works,Bitumen Surfacing Construction
Prepare and operate plant and confirm post operational procedures in an infrastructure works environment,30808,Unit,2,3,20,Registered,Current,Engineering and Technology,Infrastructure Works,Structural Foundations
Support and mentor an infrastructure works team onsite,30809,Unit,1,4,10,Registered,Current,Engineering and Technology,Infrastructure Works,Structural Foundations
Demonstrate and describe waka ama paddling and safety skills,30810,Unit,1,2,15,Registered,Current,Community and Social Services,Outdoor Recreation,Waka Ama
Demonstrate capsize drills for waka ama,30811,Unit,1,2,3,Registered,Current,Community and Social Services,Outdoor Recreation,Waka Ama
Demonstrate knowledge of sensor types used on wind generation equipment,30812,Unit,1,4,10,Registered,Current,Engineering and Technology,Electricity Supply,Electricity Supply - Power System Maintenance
Carry out fault finding and maintenance of generation plant and auxiliary equipment used in wind turbines,30813,Unit,1,4,15,Registered,Current,Engineering and Technology,Electricity Supply,Electricity Supply - Power System Maintenance
Carry out fault finding and maintenance of mechanical systems used in wind turbines,30814,Unit,1,4,15,Registered,Current,Engineering and Technology,Electricity Supply,Electricity Supply - Power System Maintenance
"Demonstrate knowledge of wind turbine power control systems, and hazards associated with wind turbine installations",30815,Unit,1,4,15,Registered,Current,Engineering and Technology,Electricity Supply,Electricity Supply - Power System Maintenance
Demonstrate knowledge of hydraulics used in wind turbines,30816,Unit,1,4,15,Registered,Current,Engineering and Technology,Electricity Supply,Electricity Supply - Power System Maintenance
Produce Asian appetisers and snacks in a commercial kitchen,30817,Unit,1,4,10,Registered,Current,Service Sector,Hospitality,Cookery
Prepare dishes using basic methods of Asian cookery in a commercial kitchen,30818,Unit,1,3,10,Registered,Current,Service Sector,Hospitality,Cookery
"Prepare meat, poultry, seafood, and vegetables for Asian cuisines in a commercial kitchen",30819,Unit,1,4,16,Registered,Current,Service Sector,Hospitality,Cookery
Produce Asian salads in a commercial kitchen,30820,Unit,1,3,6,Registered,Current,Service Sector,Hospitality,Cookery
Prepare satay for Asian cuisines in a commercial kitchen,30821,Unit,1,3,8,Registered,Current,Service Sector,Hospitality,Cookery
"Select, prepare, and serve specialist Asian cuisines in a commercial kitchen",30822,Unit,1,4,14,Registered,Current,Service Sector,Hospitality,Cookery
Prepare vegetarian dishes for Asian cuisines in a commercial kitchen,30823,Unit,1,4,14,Registered,Current,Service Sector,Hospitality,Cookery
Produce curry pastes and powders in a commercial kitchen,30824,Unit,1,3,6,Registered,Current,Service Sector,Hospitality,Cookery
Demonstrate knowledge of Asian sweetmeats and desserts for commercial cookery,30825,Unit,1,3,6,Registered,Current,Service Sector,Hospitality,Cookery
Demonstrate knowledge of spices and flavouring substances used in Indian cooking,30826,Unit,1,3,8,Registered,Current,Service Sector,Hospitality,Cookery
Prepare and produce naan in a commercial kitchen,30827,Unit,1,3,6,Registered,Current,Service Sector,Hospitality,Cookery
Prepare and produce complex Indian breads in a commercial kitchen,30828,Unit,1,4,8,Registered,Current,Service Sector,Hospitality,Cookery
"Produce Indian sauces, dips, or accompaniments in a commercial kitchen",30829,Unit,1,3,6,Registered,Current,Service Sector,Hospitality,Cookery
Produce Indian soups in a commercial kitchen,30830,Unit,1,3,5,Registered,Current,Service Sector,Hospitality,Cookery
Prepare and produce basic Indian desserts and sweets in a commercial kitchen,30831,Unit,1,3,10,Registered,Current,Service Sector,Hospitality,Cookery
Produce complex Indian desserts and sweets in a commercial kitchen,30832,Unit,1,4,12,Registered,Current,Service Sector,Hospitality,Cookery
Demonstrate ski patrol professional practice,30834,Unit,1,4,10,Registered,Current,Community and Social Services,Snowsport,Snowsport Area Operations
Perform daily ski patrol tasks and routines,30835,Unit,1,4,20,Registered,Current,Community and Social Services,Snowsport,Snowsport Area Operations
"Demonstrate competent skiing or snowboarding, and tobogganing skills for snowsport patrol purposes",30836,Unit,1,4,25,Registered,Current,Community and Social Services,Snowsport,Snowsport Area Operations
Demonstrate and apply knowledge of ski patrol emergency response systems and snowsport first responder emergency care,30837,Unit,1,4,20,Registered,Current,Community and Social Services,Snowsport,Snowsport Area Operations
Demonstrate knowledge of mountaineering techniques including rope rescue and ski touring for patrol requirements,30838,Unit,1,4,5,Registered,Current,Community and Social Services,Snowsport,Snowsport Area Operations
"Identify and describe beehive construction equipment, and construct and repair beehives",30843,Unit,2,3,5,Registered,Current,"Agriculture, Forestry and Fisheries",Agriculture,Apiculture
Install and flash exterior joinery,30844,Unit,1,4,17,Registered,Current,Planning and Construction,Construction Trades,Carpentry
"Prepare for roof cladding installation, and complete longrun roof cladding installation",30845,Unit,1,4,14,Registered,Current,Planning and Construction,Construction Trades,Carpentry
Install and flash wall claddings,30846,Unit,1,4,24,Registered,Current,Planning and Construction,Construction Trades,Carpentry
Install ceiling framing,30847,Unit,1,4,10,Registered,Current,Planning and Construction,Construction Trades,Carpentry
"Demonstrate understanding of columns, posts, beams and portals",30848,Unit,1,4,7,Registered,Current,Planning and Construction,Construction Trades,Carpentry
Construct and erect roof framing,30849,Unit,1,4,32,Registered,Current,Planning and Construction,Construction Trades,Carpentry
Construct and erect wall frames,30850,Unit,1,4,26,Registered,Current,Planning and Construction,Construction Trades,Carpentry
"Demonstrate understanding of the principles, features and construction methods of different building types",30851,Unit,1,4,4,Registered,Current,Planning and Construction,Construction Trades,Carpentry
"Demonstrate understanding of licensing requirements, and comply with codes and consent processes, for construction work",30852,Unit,1,4,4,Registered,Current,Planning and Construction,Construction Trades,Carpentry
Read and interpret working drawings and specifications and apply them to undertake construction projects,30853,Unit,1,4,7,Registered,Current,Planning and Construction,Construction Trades,Carpentry
Apply legislative frameworks to construction operations,30854,Unit,1,4,7,Registered,Current,Planning and Construction,Construction Trades,Carpentry
Demonstrate understanding of materials used for carpentry work,30855,Unit,1,4,7,Registered,Current,Planning and Construction,Construction Trades,Carpentry
Use mathematics for construction,30856,Unit,1,4,4,Registered,Current,Planning and Construction,Construction Trades,Carpentry
Plan and communicate for construction processes,30857,Unit,1,4,4,Registered,Current,Planning and Construction,Construction Trades,Carpentry
Demonstrate understanding of building and construction science,30858,Unit,1,4,7,Registered,Current,Planning and Construction,Construction Trades,Carpentry
Use tools and equipment for carpentry work,30859,Unit,1,4,6,Registered,Current,Planning and Construction,Construction Trades,Carpentry
Install finishing trim,30860,Unit,1,4,9,Registered,Current,Planning and Construction,Construction Trades,Carpentry
Install building hardware,30861,Unit,1,4,4,Registered,Current,Planning and Construction,Construction Trades,Carpentry
Install thermal insulation,30862,Unit,1,4,3,Registered,Current,Planning and Construction,Construction Trades,Carpentry
Install interior joinery,30863,Unit,1,4,7,Registered,Current,Planning and Construction,Construction Trades,Carpentry
Install wall and ceiling linings,30864,Unit,1,4,12,Registered,Current,Planning and Construction,Construction Trades,Carpentry
Install sound control systems for noise reduction and soundproofing,30865,Unit,1,4,5,Registered,Current,Planning and Construction,Construction Trades,Carpentry
Plan and undertake demolition work,30866,Unit,1,4,5,Registered,Current,Planning and Construction,Construction Trades,Carpentry
"Establish, maintain and disestablish a construction site",30867,Unit,1,4,9,Registered,Current,Planning and Construction,Construction Trades,Carpentry
"Set out buildings, construct profiles and establish set-out points",30868,Unit,1,4,16,Registered,Current,Planning and Construction,Construction Trades,Carpentry
Maintain the professional standards of the construction industry as a carpentry trade professional,30869,Unit,1,4,20,Registered,Current,Planning and Construction,Construction Trades,Carpentry
Construct concrete foundations and slabs,30870,Unit,1,4,19,Registered,Current,Planning and Construction,Construction Trades,Carpentry
Construct framed floors and stairs or ramps,30871,Unit,1,4,24,Registered,Current,Planning and Construction,Construction Trades,Carpentry
Construct retaining walls,30872,Unit,1,4,7,Registered,Current,Planning and Construction,Construction Trades,Carpentry
Carry out diagnostic procedures using an automotive scan tool,30873,Unit,1,4,8,Registered,Current,Engineering and Technology,Motor Industry,Automotive Electrical and Electronics
Carry out automotive diagnostic procedures using an oscilloscope,30874,Unit,1,4,8,Registered,Current,Engineering and Technology,Motor Industry,Automotive Electrical and Electronics
Diagnose and rectify faults in hybrid electric and battery electric vehicle or machine high voltage systems,30875,Unit,2,4,5,Registered,Current,Engineering and Technology,Motor Industry,Automotive Electrical and Electronics
Diagnose and rectify faults in vehicle or machine charging and starting systems,30876,Unit,1,4,6,Registered,Current,Engineering and Technology,Motor Industry,Automotive Electrical and Electronics
Service multiple automotive batteries,30877,Unit,1,4,3,Registered,Current,Engineering and Technology,Motor Industry,Automotive Electrical and Electronics
Service traction batteries,30878,Unit,1,4,3,Registered,Current,Engineering and Technology,Motor Industry,Automotive Electrical and Electronics
Demonstrate knowledge of hybrid electric and battery electric vehicle or machine systems and safety,30879,Unit,3,4,5,Expiring,Current,Engineering and Technology,Motor Industry,Automotive Electrical and Electronics
"Describe automotive electronic components, actuators, sensors and signals",30880,Unit,1,3,5,Registered,Current,Engineering and Technology,Motor Industry,Automotive Electrical and Electronics
Describe automotive scan tools and oscilloscopes,30881,Unit,1,4,5,Registered,Current,Engineering and Technology,Motor Industry,Automotive Electrical and Electronics
Describe servicing requirements of multiple automotive batteries and traction batteries,30882,Unit,1,3,3,Registered,Current,Engineering and Technology,Motor Industry,Automotive Electrical and Electronics
Describe charging and starting system diagnosis,30883,Unit,1,3,3,Registered,Current,Engineering and Technology,Motor Industry,Automotive Electrical and Electronics
Demonstrate knowledge of a heavy vehicle or machine air starting system,30884,Unit,1,3,2,Registered,Current,Engineering and Technology,Motor Industry,Automotive Pneumatics
Demonstrate knowledge of automotive diagnostic and repair procedures,30885,Unit,1,3,5,Registered,Current,Engineering and Technology,Motor Industry,Automotive Preventive Maintenance
Diagnose the mechanical condition of an engine,30886,Unit,1,4,4,Registered,Current,Engineering and Technology,Motor Industry,Engines
Replace an automotive timing belt or chain,30887,Unit,1,4,4,Registered,Current,Engineering and Technology,Motor Industry,Engines
"Remove, inspect and refit a cylinder head",30888,Unit,1,4,4,Registered,Current,Engineering and Technology,Motor Industry,Engines
Demonstrate knowledge of replacing automotive timing belts and chains,30889,Unit,1,3,2,Registered,Current,Engineering and Technology,Motor Industry,Engines
Demonstrate knowledge of equipment used to test engine mechanical condition,30890,Unit,1,3,2,Registered,Current,Engineering and Technology,Motor Industry,Engines
"Describe engine disassembly, inspection and reassembly",30891,Unit,1,3,3,Registered,Current,Engineering and Technology,Motor Industry,Engines
Demonstrate knowledge of methamphetamine contamination of property in New Zealand,30892,Unit,1,3,2,Registered,Current,Service Sector,Cleaning and Caretaking,Specialist Cleaning Environments
Demonstrate knowledge of methamphetamine screening sampling in accordance with NZS 8510:2017,30893,Unit,1,4,4,Registered,Current,Service Sector,Cleaning and Caretaking,Specialist Cleaning Environments
Carry out methamphetamine screening sampling and assessment on property,30894,Unit,1,4,4,Registered,Current,Service Sector,Cleaning and Caretaking,Specialist Cleaning Environments
Demonstrate knowledge of basic nutrition in commercial catering,30895,Unit,1,2,4,Registered,Current,Service Sector,Hospitality,Cookery
Perform duties of a food service associate in a catering operation,30896,Unit,1,2,5,Registered,Current,Service Sector,Hospitality,Catering Services
Erect prefabricated wall frames,30897,Unit,1,3,32,Registered,Current,Planning and Construction,Construction Trades,Carpentry
"Describe, develop, and maintain basic ventilation systems for a non-coal underground operation",30899,Unit,1,4,15,Registered,Current,Engineering and Technology,Extractive Industries,Underground Extraction
"Test for gases, interpret findings, and demonstrate knowledge of follow-up actions in a non-coal underground operation",30900,Unit,1,4,15,Registered,Current,Engineering and Technology,Extractive Industries,Underground Extraction
Read and interpret a quarry site plan,30901,Unit,1,3,3,Registered,Current,Engineering and Technology,Extractive Industries,Surface Extraction
Demonstrate knowledge of the Underground Mines Emergency Protocol,30905,Unit,1,2,2,Registered,Current,Engineering and Technology,Extractive Industries,Extractive Industries Management
Plan and engage in an activity intended to benefit the community,30906,Unit,1,3,6,Registered,Current,Core Generic,Core Generic,Social and Cooperative Skills
Demonstrate knowledge in relation to the New Zealand Police Nga Pirihimana o Aotearoa in the community,30907,Unit,1,2,3,Registered,Current,Core Generic,Core Generic,Social and Cooperative Skills
Demonstrate knowledge of consequences of breaking laws,30908,Unit,1,1,2,Registered,Current,Core Generic,Core Generic,Social and Cooperative Skills
Describe how employee behaviours and/or attitudes contribute to positive workplace relationships and performance,30909,Unit,1,1,2,Registered,Current,Core Generic,Core Generic,Work and Study Skills
Develop strategies to respond to cyberbullying,30910,Unit,1,1,2,Registered,Current,Core Generic,Core Generic,Social and Cooperative Skills
Demonstrate knowledge of a specified workplace,30911,Unit,1,3,3,Registered,Current,Core Generic,Core Generic,Work and Study Skills
Prepare for and complete procedures for onsite piling and deep foundation works,30912,Unit,1,4,20,Registered,Current,Engineering and Technology,Infrastructure Works,Structural Foundations
Implement work plans for onsite piling and deep foundation works,30913,Unit,1,4,20,Registered,Current,Engineering and Technology,Infrastructure Works,Structural Foundations
Coordinate site personnel and monitor onsite piling and deep foundation works,30914,Unit,1,4,24,Registered,Current,Engineering and Technology,Infrastructure Works,Structural Foundations
"Explain, operate, monitor, and review piling equipment operations for piling and deep foundation works",30915,Unit,1,4,24,Registered,Current,Engineering and Technology,Infrastructure Works,Structural Foundations
Prepare and present basic hot and cold canapes in a commercial kitchen,30916,Unit,1,3,4,Registered,Current,Service Sector,Hospitality,Cookery
Maintain room servicing supplies and equipment in a commercial hospitality establishment,30917,Unit,1,2,2,Registered,Current,Service Sector,Hospitality,Accommodation Services
Interpret and confirm job prescription requirements for a forestry earthworks site,30918,Unit,1,4,20,Registered,Current,Engineering and Technology,Infrastructure Works,Forestry Earthworks
Construct pipe culverts and structures for a forestry earthworks site,30919,Unit,1,3,20,Registered,Current,Engineering and Technology,Infrastructure Works,Forestry Earthworks
Communicate a work plan and coordinate a team to complete forestry earthworks,30920,Unit,1,4,10,Registered,Current,Engineering and Technology,Infrastructure Works,Forestry Earthworks
Coordinate maintenance operations for forestry earthworks,30921,Unit,1,4,10,Registered,Current,Engineering and Technology,Infrastructure Works,Forestry Earthworks
Apply environmental requirements on a forestry earthworks site,30922,Unit,1,4,23,Registered,Current,Engineering and Technology,Infrastructure Works,Forestry Earthworks
Implement communication requirements on a forestry earthworks site,30923,Unit,1,4,10,Registered,Current,Engineering and Technology,Infrastructure Works,Forestry Earthworks
Facilitate quality outcomes in a forestry earthworks environment,30924,Unit,1,4,10,Registered,Current,Engineering and Technology,Infrastructure Works,Forestry Earthworks
"Demonstrate knowledge of pre-designed exercise programmes, exercise principles, components and adherence",30932,Unit,1,3,10,Registered,Current,Community and Social Services,Exercise,Fitness Assessment and Exercise Instruction
Demonstrate exercise and stretching techniques,30933,Unit,1,3,5,Registered,Current,Community and Social Services,Exercise,Fitness Assessment and Exercise Instruction
Select and instruct pre-designed exercise programmes,30934,Unit,1,3,10,Registered,Current,Community and Social Services,Exercise,Fitness Assessment and Exercise Instruction
Develop and implement an exercise plan for personal physical fitness,30935,Unit,1,3,5,Registered,Current,Community and Social Services,Exercise,Fitness Assessment and Exercise Instruction
Demonstrate knowledge of the purpose and protocols of exercise testing,30936,Unit,1,3,5,Registered,Current,Community and Social Services,Exercise,Fitness Assessment and Exercise Instruction
Demonstrate knowledge and skills for abseiling,30937,Unit,1,4,15,Registered,Current,Community and Social Services,Outdoor Recreation,Rock Climbing
"Plan, prepare, organise, lead and evaluate an introductory abseil session",30938,Unit,1,4,20,Registered,Current,Community and Social Services,Outdoor Recreation,Rock Climbing
Demonstrate knowledge and skills of bushwalking,30943,Unit,1,4,15,Registered,Current,Community and Social Services,Outdoor Recreation,Tramping
"Plan, prepare, organise, lead and evaluate introductory bushwalking experiences",30944,Unit,1,4,20,Registered,Current,Community and Social Services,Outdoor Recreation,Tramping
Demonstrate knowledge and skills for top rope climbing on Ewbank Grade 14,30952,Unit,1,4,15,Registered,Current,Community and Social Services,Outdoor Recreation,Rock Climbing
"Plan, prepare, organise, lead and evaluate an introductory top rope rock climbing session",30953,Unit,1,4,20,Registered,Current,Community and Social Services,Outdoor Recreation,Rock Climbing
"Demonstrate knowledge of safes, and installation and maintenance practices",30960,Unit,1,3,5,Registered,Current,Engineering and Technology,Mechanical Engineering,Locksmithing
Gain entry to cars,30961,Unit,1,3,5,Registered,Current,Engineering and Technology,Mechanical Engineering,Locksmithing
Produce vehicle keys,30962,Unit,1,3,5,Registered,Current,Engineering and Technology,Mechanical Engineering,Locksmithing
Produce a key using the impressioning method,30963,Unit,1,4,5,Registered,Current,Engineering and Technology,Mechanical Engineering,Locksmithing
Diagnose locking device faults and determine remedial action,30964,Unit,1,3,3,Registered,Current,Engineering and Technology,Mechanical Engineering,Locksmithing
Manually design a master key system,30965,Unit,1,3,2,Registered,Current,Engineering and Technology,Mechanical Engineering,Locksmithing
"Demonstrate basic knowledge of safes, safe locking mechanisms, and servicing of safes",30966,Unit,1,2,2,Registered,Current,Engineering and Technology,Mechanical Engineering,Locksmithing
"Demonstrate knowledge of automotive mechanical locking systems, and troubleshooting and diagnosing faults",30967,Unit,1,4,2,Registered,Current,Engineering and Technology,Mechanical Engineering,Locksmithing
Open automotive mechanical locking systems,30968,Unit,1,4,2,Registered,Current,Engineering and Technology,Mechanical Engineering,Locksmithing
Design a master key system using a computer and software package,30969,Unit,1,3,6,Registered,Current,Engineering and Technology,Mechanical Engineering,Locksmithing
Demonstrate and apply knowledge of designing a master key system,30970,Unit,1,3,5,Registered,Current,Engineering and Technology,Mechanical Engineering,Locksmithing
Demonstrate knowledge of servicing automotive electronic locking systems,30971,Unit,1,4,3,Registered,Current,Engineering and Technology,Mechanical Engineering,Locksmithing
"Troubleshoot, diagnose, and repair faults in automotive electronic locking systems",30972,Unit,1,4,5,Registered,Current,Engineering and Technology,Mechanical Engineering,Locksmithing
Demonstrate knowledge of automotive electronic security systems,30973,Unit,1,3,5,Registered,Current,Engineering and Technology,Mechanical Engineering,Locksmithing
Demonstrate knowledge of legislation relevant to drivers of passenger service vehicles,30977,Unit,1,3,3,Registered,Current,Service Sector,Commercial Road Transport,Passenger Service
Demonstrate understanding of basic spoken texts in common everyday situations (EL Foundation),30978,Unit,1,1,10,Registered,Current,Humanities,Languages,English Language
Demonstrate understanding of simple spoken texts in everyday situations (EL),30979,Unit,1,1,10,Registered,Current,Humanities,Languages,English Language
Demonstrate understanding of a straightforward spoken text on a familiar topic (EL),30980,Unit,1,2,5,Registered,Current,Humanities,Languages,English Language
Demonstrate understanding of a moderately complex spoken text in an applied context (EL),30981,Unit,1,3,5,Registered,Current,Humanities,Languages,English Language
Demonstrate understanding of a spoken text on a familiar topic (EL),30982,Unit,1,3,5,Registered,Current,Humanities,Languages,English Language
Demonstrate understanding of basic spoken instructions in common everyday situations (EL Foundation),30983,Unit,1,1,5,Registered,Current,Humanities,Languages,English Language
Demonstrate understanding of simple spoken instructions in everyday situations (EL),30984,Unit,1,1,5,Registered,Current,Humanities,Languages,English Language
Demonstrate understanding of straightforward spoken instructions in a familiar context (EL),30985,Unit,1,2,5,Registered,Current,Humanities,Languages,English Language
Demonstrate understanding of moderately complex spoken instructions in an applied context (EL),30986,Unit,1,3,5,Registered,Current,Humanities,Languages,English Language
Demonstrate understanding of spoken instructions in a familiar context (EL),30987,Unit,1,3,5,Registered,Current,Humanities,Languages,English Language
Demonstrate understanding of a straightforward spoken interaction on a familiar topic (EL),30988,Unit,1,2,5,Registered,Current,Humanities,Languages,English Language
Demonstrate understanding of a moderately complex spoken interaction in an applied context (EL),30989,Unit,1,3,5,Registered,Current,Humanities,Languages,English Language
Demonstrate understanding of a spoken interaction in a familiar context (EL),30990,Unit,1,3,5,Registered,Current,Humanities,Languages,English Language
Demonstrate understanding of formal spoken texts in an academic context (EL),30991,Unit,1,4,10,Registered,Current,Humanities,Languages,English Language
Demonstrate understanding of complex spoken texts (EL),30992,Unit,1,4,15,Registered,Current,Humanities,Languages,English Language
Read and understand words and phrases in common everyday texts (EL Foundation),30993,Unit,1,1,5,Registered,Current,Humanities,Languages,English Language
Read and understand simple texts in everyday contexts (EL),30994,Unit,1,1,5,Registered,Current,Humanities,Languages,English Language
Read and understand a straightforward text on a familiar topic (EL),30995,Unit,1,2,5,Registered,Current,Humanities,Languages,English Language
Read and understand a moderately complex text in an applied context (EL),30996,Unit,1,3,5,Registered,Current,Humanities,Languages,English Language
Read and understand a text on a familiar topic (EL),30997,Unit,1,3,5,Registered,Current,Humanities,Languages,English Language
Read and understand moderately complex texts in an academic context (EL),30998,Unit,1,4,10,Registered,Current,Humanities,Languages,English Language
Read and understand moderately complex texts (EL),30999,Unit,1,4,10,Registered,Current,Humanities,Languages,English Language
Read and understand very basic information for common everyday practical purposes (EL Foundation),31000,Unit,1,1,10,Registered,Current,Humanities,Languages,English Language
Read and understand simple texts for everyday practical purposes (EL),31001,Unit,1,1,5,Registered,Current,Humanities,Languages,English Language
Read and understand a straightforward text for a routine practical purpose (EL),31002,Unit,1,2,5,Registered,Current,Humanities,Languages,English Language
Read and understand a text for a practical purpose in an applied context (EL),31003,Unit,1,3,5,Registered,Current,Humanities,Languages,English Language
Read and understand a text for a practical purpose (EL),31004,Unit,1,3,5,Registered,Current,Humanities,Languages,English Language
Read and understand a range of simple written texts independently (EL),31005,Unit,1,1,5,Registered,Current,Humanities,Languages,English Language
Read and understand a range of straightforward written texts independently (EL),31006,Unit,1,2,5,Registered,Current,Humanities,Languages,English Language
Read and make connections across a range of written texts independently in an applied context (EL),31007,Unit,1,3,5,Registered,Current,Humanities,Languages,English Language
Read and understand a range of written texts independently (EL),31008,Unit,1,3,5,Registered,Current,Humanities,Languages,English Language
Read and evaluate a range of extended written texts independently for an academic research topic (EL),31009,Unit,1,4,5,Registered,Current,Humanities,Languages,English Language
Read and make connections across a range of extended written texts independently in an employment context (EL),31010,Unit,1,4,5,Registered,Current,Humanities,Languages,English Language
Read and understand a range of extended written texts independently (EL),31011,Unit,1,4,5,Registered,Current,Humanities,Languages,English Language
Participate in basic everyday spoken interactions (EL Foundation),31012,Unit,1,1,10,Registered,Current,Humanities,Languages,English Language
Participate in simple everyday spoken interactions (EL),31013,Unit,1,1,10,Registered,Current,Humanities,Languages,English Language
Participate in a straightforward spoken interaction on a familiar topic (EL),31014,Unit,1,2,5,Registered,Current,Humanities,Languages,English Language
Participate in a spoken interaction in an applied context (EL),31015,Unit,1,3,5,Registered,Current,Humanities,Languages,English Language
Participate in a spoken interaction on a familiar topic (EL),31016,Unit,1,3,5,Registered,Current,Humanities,Languages,English Language
Participate in sustained discussions in an academic context (EL),31017,Unit,1,4,10,Registered,Current,Humanities,Languages,English Language
Negotiate a complex spoken transaction in an employment context (EL),31018,Unit,1,4,5,Registered,Current,Humanities,Languages,English Language
Participate in sustained spoken interactions (EL),31019,Unit,1,4,10,Registered,Current,Humanities,Languages,English Language
Participate in an interview on a familiar topic (EL),31020,Unit,1,2,5,Registered,Current,Humanities,Languages,English Language
Participate in a formal interview in an applied context (EL),31021,Unit,1,3,5,Registered,Current,Humanities,Languages,English Language
Participate in a formal interview in an employment context (EL),31023,Unit,1,4,5,Registered,Current,Humanities,Languages,English Language
Present basic information on an everyday personal topic (EL Foundation),31024,Unit,1,1,5,Registered,Current,Humanities,Languages,English Language
Present simple information on an everyday familiar topic (EL),31025,Unit,1,1,5,Registered,Current,Humanities,Languages,English Language
Present information on a familiar topic (EL),31026,Unit,1,2,5,Registered,Current,Humanities,Languages,English Language
Deliver a developed presentation on a familiar topic (EL),31027,Unit,1,3,5,Registered,Current,Humanities,Languages,English Language
Present workplace information to a specified audience (EL),31028,Unit,1,4,5,Registered,Current,Humanities,Languages,English Language
Deliver a developed and sustained presentation (EL),31029,Unit,1,4,5,Registered,Current,Humanities,Languages,English Language
Write phrases and simple sentences on personal topics (EL Foundation),31030,Unit,1,1,5,Registered,Current,Humanities,Languages,English Language
Write a clear connected text in an applied context (EL),31033,Unit,1,3,5,Registered,Current,Humanities,Languages,English Language
Write moderately complex texts on general topics (EL),31035,Unit,1,4,15,Registered,Current,Humanities,Languages,English Language
Complete basic forms with personal information (EL Foundation),31036,Unit,1,1,5,Registered,Current,Humanities,Languages,English Language
Write an evaluation for a specific purpose in an academic context (EL),31040,Unit,1,4,5,Registered,Current,Humanities,Languages,English Language
Write basic texts for practical purposes relevant to self (EL Foundation),31041,Unit,1,1,10,Registered,Current,Humanities,Languages,English Language
Write a text for a practical purpose in an applied context (EL),31044,Unit,1,3,5,Registered,Current,Humanities,Languages,English Language
Write a range of texts for practical purposes in an employment context (EL),31046,Unit,1,4,15,Registered,Current,Humanities,Languages,English Language
Diagnose and repair electronically controlled steering and suspension system faults,31047,Unit,1,4,10,Registered,Current,Engineering and Technology,Motor Industry,Automotive Electrical and Electronics
Diagnose and repair engine management system faults,31048,Unit,1,4,10,Registered,Current,Engineering and Technology,Motor Industry,Automotive Electrical and Electronics
Diagnose and repair automotive emission control system faults,31049,Unit,1,4,10,Registered,Current,Engineering and Technology,Motor Industry,Automotive Electrical and Electronics
Diagnose and repair automotive driveline system faults,31050,Unit,1,4,10,Registered,Current,Engineering and Technology,Motor Industry,Automotive Transmission Systems
Replace an automotive clutch assembly,31051,Unit,1,4,8,Registered,Current,Engineering and Technology,Motor Industry,Automotive Transmission Systems
