Demonstrate and apply knowledge of trade calculations to solve problems for mechanical engineering trades,29399,Unit,1,3,4,Registered,Current,Engineering and Technology,Mechanical Engineering,Engineering Core Skills
Demonstrate knowledge of surveying mathematical principles,29412,Unit,1,3,15,Registered,Current,Planning and Construction,Surveying,Survey Practice
Describe and use a Global Positioning System (GPS) for a specified rural activity,29414,Unit,1,3,2,Registered,Current,"Agriculture, Forestry and Fisheries",Agriculture,General Agriculture
"Inspect, test, fault-find, and repair fixed-wired electrical appliances and portable appliances",29421,Unit,2,3,3,Registered,Current,Engineering and Technology,Electrical Engineering,Electrical Appliance Servicing
Write electrical industry service reports,29425,Unit,1,3,2,Registered,Current,Engineering and Technology,Electrical Engineering,Core Electrical
"Measure, dispense and mix dyestuffs and chemicals",29452,Unit,1,3,20,Registered,Current,Manufacturing,Textiles Manufacture,Textile Dyeing and Finishing
"Describe tooth notation and anatomy, dental caries, and periodontal disease, and chart teeth and restorations",29453,Unit,1,3,7,Registered,Current,Community and Social Services,"Health, Disability, and Aged Support",Allied Health Assistance
Assist with oral health care procedures,29454,Unit,1,3,10,Registered,Current,Community and Social Services,"Health, Disability, and Aged Support",Allied Health Assistance
Apply knowledge of electrical safety and safe working practices for electrical workers,29465,Unit,1,3,6,Registered,Current,Engineering and Technology,Electrical Engineering,Core Electrical
Demonstrate knowledge of legislation and Standards governing electrical workers,29466,Unit,1,3,2,Registered,Current,Engineering and Technology,Electrical Engineering,Electrical Standards and Statutes
Demonstrate knowledge of the electrical industry ethical work practices,29467,Unit,1,3,2,Registered,Current,Engineering and Technology,Electrical Engineering,Electrical Standards and Statutes
"Demonstrate and apply knowledge of safe plant isolation, re-commissioning, and associated electrical testing procedures",29468,Unit,2,3,5,Registered,Current,Engineering and Technology,Electrical Engineering,Electrical Installation and Maintenance
Select and install flexible cords and cables,29469,Unit,2,2,4,Registered,Current,Engineering and Technology,Electrical Engineering,Core Electrical
Demonstrate knowledge of electric motor and generator construction and operation,29470,Unit,2,3,2,Registered,Current,Engineering and Technology,Electrical Engineering,Electrical Installation and Maintenance
Demonstrate knowledge of electric switchboards and lighting and power circuits,29471,Unit,1,3,2,Registered,Current,Engineering and Technology,Electrical Engineering,Electrical Installation and Maintenance
Demonstrate knowledge of electric lighting systems,29472,Unit,1,3,6,Registered,Current,Engineering and Technology,Electrical Engineering,Electrical Installation and Maintenance
Demonstrate knowledge of single-phase and three-phase transformers,29473,Unit,2,3,3,Registered,Current,Engineering and Technology,Electrical Engineering,Core Electrical
Demonstrate and apply knowledge of electrical fittings and components and their installation,29474,Unit,1,3,6,Registered,Current,Engineering and Technology,Electrical Engineering,Electrical Installation and Maintenance
Demonstrate and apply knowledge of electronics,29475,Unit,1,3,8,Registered,Current,Engineering and Technology,Electrical Engineering,Core Electrical
"Demonstrate and apply knowledge of capacitance, inductance, power factor, and power factor correction",29476,Unit,2,3,7,Registered,Current,Engineering and Technology,Electrical Engineering,Core Electrical
Demonstrate knowledge of the New Zealand national electricity grid and associated electrical protection,29477,Unit,2,3,2,Registered,Current,Engineering and Technology,Electrical Engineering,Core Electrical
Draw and explain electrical diagrams,29479,Unit,1,3,4,Registered,Current,Engineering and Technology,Electrical Engineering,Core Electrical
"Demonstrate knowledge of electric circuit design, control, and protection",29480,Unit,2,3,6,Registered,Current,Engineering and Technology,Electrical Engineering,Core Electrical
"Apply knowledge of lighting installation, testing, repair, and disposal",29481,Unit,1,3,5,Registered,Current,Engineering and Technology,Electrical Engineering,Electrical Installation and Maintenance
Demonstrate and apply knowledge of special power supplies,29482,Unit,1,3,3,Registered,Current,Engineering and Technology,Electrical Engineering,Electrical Installation and Maintenance
Demonstrate and apply knowledge of single-phase and three-phase rotating machines,29483,Unit,1,3,4,Registered,Current,Engineering and Technology,Electrical Engineering,Core Electrical
Demonstrate knowledge of theory and practice for electrical workers,29484,Unit,1,3,1,Registered,Current,Engineering and Technology,Electrical Engineering,Electrical Standards and Statutes
"Interact effectively with, and support rehabilitation of, prisoners",29485,Unit,2,3,10,Registered,Current,Law and Security,Offender Management,Prisoner Management
Demonstrate knowledge of safe working procedures and practices in an alpine resort operation,29487,Unit,1,3,5,Registered,Current,Community and Social Services,Snowsport,Alpine Resort Operations
Take responsibility for own professional practice while carrying out role at an alpine resort,29488,Unit,1,3,20,Registered,Current,Community and Social Services,Snowsport,Alpine Resort Operations
Demonstrate knowledge of the features and operations of an alpine resort,29489,Unit,1,3,5,Registered,Current,Community and Social Services,Snowsport,Alpine Resort Operations
Contribute to the provision of positive alpine resort guest experiences,29490,Unit,1,3,10,Registered,Current,Community and Social Services,Snowsport,Alpine Resort Operations
Care for a nursery crop under close supervision,29492,Unit,2,2,5,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Nursery Production
Carry out basic canopy maintenance of trees or vines under close supervision,29493,Unit,1,2,5,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Production Horticulture
Clean down post-harvest equipment ready for changeovers under close supervision,29494,Unit,1,2,5,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Production Horticulture
Control weeds by physical means using appropriate equipment under close supervision,29495,Unit,1,2,2,Registered,Current,"Agriculture, Forestry and Fisheries",Primary Sector,"Plant Pest, Weed, and Disease Control"
Field graft vines under close supervision,29496,Unit,1,2,5,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Production Horticulture
Hand prune fruit trees under close supervision,29497,Unit,1,2,8,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Production Horticulture
"Hand thin buds, flowers, or fruit under close supervision",29498,Unit,1,2,3,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Production Horticulture
"Identify a range of plants by botanical and common name, and their basic features",29499,Unit,1,2,2,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Production Horticulture
Pack graded horticultural produce and close containers under close supervision,29500,Unit,1,2,5,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Production Horticulture
Operate a pipe rail trolley for greenhouse work,29501,Unit,1,3,5,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Production Horticulture
Plant out by hand under close supervision,29502,Unit,1,2,5,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Production Horticulture
Prepare and dispatch pre-graded nursery plants under close supervision,29503,Unit,1,2,5,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Nursery Production
"Prick-out seedlings or rooted cuttings, transplant, and pot-on young plants into containers under close supervision",29504,Unit,1,2,4,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Production Horticulture
Propagate plant material by division under close supervision,29505,Unit,1,2,3,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Production Horticulture
Propagate plants by cuttings under close supervision,29506,Unit,1,2,5,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Production Horticulture
"Pull out the crop and clean the greenhouse for crop change, and set up the new crop under close supervision",29507,Unit,1,2,5,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Production Horticulture
Sow seeds and monitor germination and emergence under close supervision,29508,Unit,1,2,5,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Production Horticulture
Stack and move produce manually in a coolstore or other storage facility under close supervision,29509,Unit,1,2,5,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Production Horticulture
Stack and strap packed horticultural produce under close supervision,29510,Unit,1,2,5,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Production Horticulture
Train and prune brambles under close supervision,29511,Unit,1,2,5,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Production Horticulture
Train and prune mature vines under close supervision,29512,Unit,1,2,8,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Production Horticulture
Train and prune young vines under close supervision,29513,Unit,1,2,5,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Production Horticulture
Operate pre-set plastics processing machinery,29514,Unit,1,2,15,Registered,Current,Manufacturing,Plastics Processing Technology,Plastics Processing - General
Carry out routine service of injection moulding equipment,29515,Unit,1,3,5,Registered,Current,Manufacturing,Plastics Processing Technology,Injection Moulding
Prepare and set a plastics processing mould or die for new product trial,29516,Unit,2,3,5,Registered,Current,Manufacturing,Plastics Processing Technology,Plastics Processing - General
"Demonstrate knowledge of, and operate and control the plastics extrusion process",29520,Unit,1,3,15,Registered,Current,Manufacturing,Plastics Processing Technology,Extrusion
Carry out routine service of extrusion equipment,29521,Unit,1,3,5,Registered,Current,Manufacturing,Plastics Processing Technology,Extrusion
Prepare and set up polymer extrusion process for a new product trial,29522,Unit,1,3,5,Registered,Current,Manufacturing,Plastics Processing Technology,Extrusion
Describe own agency's function at a multi-agency aerodrome emergency incident and demonstrate effective communication,29524,Unit,2,2,4,Registered,Current,Community and Social Services,Fire and Rescue Services,Fire and Rescue Services - Airport
Demonstrate knowledge of personal safety and risk assessment at fire and other aerodrome emergency incidents,29528,Unit,1,2,6,Registered,Current,Community and Social Services,Fire and Rescue Services,Fire and Rescue Services - Airport
Serve customers under supervision in a quick service restaurant,29529,Unit,1,2,4,Registered,Current,Service Sector,Hospitality,Food and Beverage Service
Perform crew duties under supervision in a quick service restaurant,29530,Unit,1,2,2,Registered,Current,Service Sector,Hospitality,Food and Beverage Service
Harvest and prepare harakeke and raranga konae,29531,Unit,2,1,4,Registered,Current,Maori,Ng? Mahi a te Whare Pora,Raranga
"Explain kete design, usage and patterns",29533,Unit,2,2,3,Registered,Current,Maori,Ng? Mahi a te Whare Pora,Raranga
Operate metal detection equipment in a food processing operation,29534,Unit,1,3,3,Registered,Current,Manufacturing,Food and Related Products Processing,Food and Related Product Production Equipment
Prepare for and carry out inspection based pest plant monitoring,29537,Unit,1,3,12,Registered,Current,"Agriculture, Forestry and Fisheries",Pest Management,Pest Monitoring
Demonstrate understanding of the impacts of pest plants and pest plant operations in New Zealand,29538,Unit,1,3,3,Registered,Current,"Agriculture, Forestry and Fisheries",Pest Management,Pest Control
Prepare for and carry out transect based pest plant monitoring,29539,Unit,1,3,12,Registered,Current,"Agriculture, Forestry and Fisheries",Pest Management,Pest Monitoring
Prepare and use agrichemicals to control pest plants,29540,Unit,1,3,12,Registered,Current,"Agriculture, Forestry and Fisheries",Pest Management,Pest Control
Demonstrate understanding of pest plant operations in New Zealand,29541,Unit,1,3,8,Registered,Current,"Agriculture, Forestry and Fisheries",Pest Management,Pest Control
Demonstrate knowledge of the Universal Newborn Hearing Screening and Early Intervention Programme (UNHSEIP),29548,Unit,1,3,18,Registered,Current,Community and Social Services,"Health, Disability, and Aged Support",Sensory Support
Demonstrate basic knowledge of the mechanical properties and selection of engineering materials,29549,Unit,2,2,3,Registered,Current,Engineering and Technology,Mechanical Engineering,Engineering - Materials
Demonstrate basic knowledge of common engineering metals,29550,Unit,2,2,3,Registered,Current,Engineering and Technology,Mechanical Engineering,Engineering - Materials
"Demonstrate knowledge of the strength, mechanical properties, and treatment of engineering metals",29551,Unit,1,3,3,Registered,Current,Engineering and Technology,Mechanical Engineering,Engineering - Materials
Explain kawa and tikanga in relation to hui ra whanau,29555,Unit,3,3,4,Registered,Current,Maori,Tikanga,Tikanga Practices
Apply fundamental techniques for identifying and locating faults in electrical fittings or systems,29557,Unit,1,3,4,Registered,Current,Engineering and Technology,Electrical Engineering,Core Electrical
Demonstrate understanding of personal credit history,29558,Unit,1,1,2,Registered,Current,Core Generic,Core Generic,Financial Capability
Identify and explain Maori models of hauora and explain how these models can be implemented in a health organisation,29559,Unit,2,3,4,Registered,Current,Maori,Te Ara Hou ki te Ora,Hauora
Demonstrate knowledge of efficient and effective workplace procedures in mechanical engineering or fabrication,29560,Unit,1,2,3,Registered,Current,Engineering and Technology,Mechanical Engineering,Engineering Core Skills
Demonstrate knowledge of efficient and effective processes in mechanical engineering or fabrication,29561,Unit,1,3,3,Registered,Current,Engineering and Technology,Mechanical Engineering,Engineering Core Skills
Demonstrate knowledge of flammable refrigerants used in refrigeration and air conditioning industries,29563,Unit,1,3,2,Registered,Current,Engineering and Technology,Mechanical Engineering,Refrigeration and Air Conditioning
Create a Maori Performing Arts sequence for a given brief,29564,Unit,1,2,6,Registered,Current,Maori,Maori Performing Arts,M?ori Performing Arts Creation
Prepare fruit and vegetables to present for manuhiri,29566,Unit,3,2,3,Registered,Current,Maori,Manaaki Marae - Marae Hospitality,Manaaki Marae - Whangai Manuhiri
Prepare equipment and cook kai in an oven to present for manuhiri,29567,Unit,3,2,4,Registered,Current,Maori,Manaaki Marae - Marae Hospitality,Manaaki Marae - Whangai Manuhiri
Prepare equipment and fry kai to present for manuhiri,29568,Unit,3,2,4,Registered,Current,Maori,Manaaki Marae - Marae Hospitality,Manaaki Marae - Whangai Manuhiri
Prepare equipment and cook kai with liquid to present for manuhiri,29569,Unit,3,2,6,Registered,Current,Maori,Manaaki Marae - Marae Hospitality,Manaaki Marae - Whangai Manuhiri
Apply knowledge of basic survival skills for boating,29570,Unit,2,2,5,Registered,Current,Service Sector,Maritime,Sea Survival and Sea Safety
Carry out pre-strip procedures in the collision repair industry,29573,Unit,1,3,4,Registered,Current,Engineering and Technology,Motor Industry,Collision Repair
Remove and replace motor body parts in the collision repair industry,29574,Unit,1,3,15,Registered,Current,Engineering and Technology,Motor Industry,Collision Repair
Use and maintain a spray gun to apply primer in the collision repair industry,29575,Unit,1,3,2,Registered,Current,Engineering and Technology,Motor Industry,Vehicle Bodywork
Demonstrate knowledge of digital imaging requirements in the collision repair industry,29576,Unit,1,3,1,Registered,Current,Engineering and Technology,Motor Industry,Collision Repair
"Demonstrate knowledge of removing and refitting automotive air conditioning, cooling and oil cooling system components",29577,Unit,1,3,4,Registered,Current,Engineering and Technology,Motor Industry,Collision Repair
"Demonstrate knowledge of automotive braking, steering and suspension system components in the collision repair industry",29578,Unit,1,3,3,Registered,Current,Engineering and Technology,Motor Industry,Collision Repair
Demonstrate knowledge of good work habits and safe work practices in the automotive industry,29579,Unit,1,2,4,Registered,Current,Engineering and Technology,Motor Industry,Motor Industry - Introductory Skills
Demonstrate good work habits and safe work practices in the automotive industry,29580,Unit,2,2,4,Registered,Current,Engineering and Technology,Motor Industry,Motor Industry - Introductory Skills
Demonstrate knowledge of customer service requirements and business responsibilities in the automotive industry,29582,Unit,2,3,4,Registered,Current,Engineering and Technology,Motor Industry,Automotive Administration
"From a Maori world view describe the key elements of hinengaro, tinana, wairua and whanau",29583,Unit,2,1,3,Registered,Current,Maori,Te Ara Hou ki te Ora,Hauora
Demonstrate knowledge of rongoa Maori in relation to the prevention and treatment of illness,29584,Unit,2,3,3,Registered,Current,Maori,Te Ara Hou ki te Ora,Hauora
Explain anger management in a hauora context,29585,Unit,2,2,4,Registered,Current,Maori,Te Ara Hou ki te Ora,Hauora
Explain the impact of grief from a Maori perspective,29586,Unit,2,3,4,Registered,Current,Maori,Te Ara Hou ki te Ora,Hauora
Describe Maori diet and nutrition pre and post-Pakeha contact,29587,Unit,2,3,4,Registered,Current,Maori,Te Ara Hou ki te Ora,Hauora
Explain tikanga in relation to the treatment of an injury,29588,Unit,2,1,2,Registered,Current,Maori,Te Ara Hou ki te Ora,Hauora
Explain tikanga in relation to the human anatomy,29589,Unit,2,1,2,Registered,Current,Maori,Te Ara Hou ki te Ora,Hauora
"Select, maintain, and demonstrate safe handling of beauty therapy equipment and tools",29590,Unit,1,3,4,Registered,Current,Service Sector,Beauty Services,Beauty Therapy
Perform tanning services for beauty therapy,29597,Unit,1,3,2,Registered,Current,Service Sector,Beauty Services,Beauty Therapy
"Demonstrate knowledge of, select, and recommend retail products for beauty therapy services",29600,Unit,1,3,2,Registered,Current,Service Sector,Beauty Services,Beauty Therapy
Demonstrate knowledge of trends and evaluate opportunities to maintain currency in the beauty therapy industry,29601,Unit,1,3,3,Registered,Current,Service Sector,Beauty Services,Beauty Therapy
Demonstrate knowledge of the New Zealand 111 system processes and procedures,29614,Unit,1,3,6,Registered,Current,Community and Social Services,Community and Workplace Fire and Emergency Management,Emergency Communications
Obtain and prepare information to support operations from an emergency communications centre,29615,Unit,1,3,2,Registered,Current,Community and Social Services,Community and Workplace Fire and Emergency Management,Emergency Communications
Use emergency communication centre communications equipment,29616,Unit,1,3,4,Registered,Current,Community and Social Services,Community and Workplace Fire and Emergency Management,Emergency Communications
Read and interpret maps to support operations from an emergency communications centre,29617,Unit,1,3,2,Registered,Current,Community and Social Services,Community and Workplace Fire and Emergency Management,Emergency Communications
Operate a computer aided dispatch system at an emergency communications centre,29618,Unit,1,3,7,Registered,Current,Community and Social Services,Community and Workplace Fire and Emergency Management,Emergency Communications
Operate radio networks in an emergency communications centre,29619,Unit,1,3,2,Registered,Current,Community and Social Services,Community and Workplace Fire and Emergency Management,Emergency Communications
Assess and communicate threats to safety at incidents from an emergency communications centre,29620,Unit,1,3,5,Registered,Current,Community and Social Services,Community and Workplace Fire and Emergency Management,Emergency Communications
Demonstrate understanding of the New Zealand primary sectors and industries,29633,Unit,1,2,4,Registered,Current,"Agriculture, Forestry and Fisheries",Primary Sector,Introductory Primary Sector Knowledge
Make patterns and/or tooling under supervision for use in industry,29634,Unit,1,3,20,Registered,Current,Engineering and Technology,Mechanical Engineering,Engineering Patternmaking
Demonstrate knowledge of the Residential Tenancies Act 1986,29644,Unit,1,3,3,Registered,Current,Service Sector,Real Estate,Residential and Commercial Property Management
Demonstrate knowledge of the safe use of powered equipment in a mechanical engineering or fabrication workshop,29650,Unit,1,2,2,Registered,Current,Engineering and Technology,Mechanical Engineering,Engineering Core Skills
Demonstrate knowledge of health and safety when welding and thermal cutting,29651,Unit,1,2,3,Registered,Current,Engineering and Technology,Mechanical Engineering,Engineering Core Skills
"Demonstrate knowledge of safety, health, risk assessment, and hazard ID and control on an engineering worksite",29652,Unit,1,3,3,Registered,Current,Engineering and Technology,Mechanical Engineering,Engineering Core Skills
Manually produce third angle orthographic drawings of simple engineering objects incorporating plane geometric shapes,29653,Unit,1,3,3,Registered,Current,Engineering and Technology,Mechanical Engineering,Engineering Drawing and Design
Demonstrate knowledge of and interpret mechanical engineering drawings and geometric tolerancing,29654,Unit,1,2,3,Registered,Current,Engineering and Technology,Mechanical Engineering,Engineering Drawing and Design
Manually produce engineering sketches,29655,Unit,2,2,3,Registered,Current,Engineering and Technology,Mechanical Engineering,Engineering Drawing and Design
Assist with general arboriculture duties under close supervision,29658,Unit,1,2,10,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Arboriculture
Assist with installation of drainage for landscape work under close supervision,29659,Unit,1,2,5,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Landscape
"Assist with manual grave digging, and reinstate the grave site under close supervision",29660,Unit,1,2,8,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Amenity Horticulture
Assist with site preparation and laying hard surfaces for hard landscape work under close supervision,29661,Unit,1,2,5,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Landscape
"Assist with surface finishing of timber, masonry, concrete, or metal landscape structures under close supervision",29662,Unit,1,2,3,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Landscape
Care for trees and shrubs under close supervision,29663,Unit,1,2,5,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Amenity Horticulture
Carry out grave aftercare under close supervision,29664,Unit,1,2,5,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Amenity Horticulture
Clear a site in preparation for landscape work under close supervision,29665,Unit,1,2,5,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Landscape
Establish amenity turf areas under close supervision,29666,Unit,1,2,5,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Amenity Horticulture
Maintain established amenity turf under close supervision,29667,Unit,1,2,5,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Amenity Horticulture
Prepare mortar or concrete on-site for hard landscape work under close supervision,29668,Unit,1,2,2,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Landscape
Use small machinery to carry out a range of routine horticulture tasks under close supervision,29669,Unit,1,2,5,Registered,Current,"Agriculture, Forestry and Fisheries",Horticulture,Amenity Horticulture
"Demonstrate knowledge of fabrication machinery, materials, and processes",29670,Unit,1,2,3,Registered,Current,Engineering and Technology,Mechanical Engineering,Engineering - Fabrication
"Demonstrate knowledge of machining equipment, tools, and principles",29671,Unit,1,2,3,Registered,Current,Engineering and Technology,Mechanical Engineering,Engineering Core Skills
Assemble fabricated components using mechanical connections,29672,Unit,1,2,3,Registered,Current,Engineering and Technology,Mechanical Engineering,Engineering Core Skills
Apply good work practices when performing basic mechanical engineering machining operations under supervision,29673,Unit,1,2,6,Registered,Current,Engineering and Technology,Mechanical Engineering,Engineering Core Skills
Demonstrate knowledge of mechanical fasteners used in mechanical engineering,29674,Unit,1,2,3,Registered,Current,Engineering and Technology,Mechanical Engineering,Engineering Core Skills
"Demonstrate knowledge of safety when lifting loads in engineering installation, maintenance, and fabrication work",29675,Unit,1,2,2,Registered,Current,Engineering and Technology,Mechanical Engineering,Engineering Core Skills
Demonstrate and apply knowledge of good work practices when servicing simple components under supervision,29676,Unit,1,2,3,Registered,Current,Engineering and Technology,Mechanical Engineering,Engineering Core Skills
"Follow safe workplace practices, and contribute to a health and safety culture, in a BCATS environment",29677,Unit,1,3,2,Registered,Current,Planning and Construction,Construction Trades,"Building, Construction, and Allied Trades Skills"
"Demonstrate knowledge of, select, and use materials for a Stage 3 BCATS project",29678,Unit,1,3,4,Registered,Current,Planning and Construction,Construction Trades,"Building, Construction, and Allied Trades Skills"
Develop and use BCATS project documentation for a Stage 3 BCATS project,29679,Unit,1,3,8,Registered,Current,Planning and Construction,Construction Trades,"Building, Construction, and Allied Trades Skills"
Communicate and work collaboratively in a Stage 3 BCATS project,29680,Unit,1,3,5,Registered,Current,Planning and Construction,Construction Trades,"Building, Construction, and Allied Trades Skills"
Measure and calculate for a Stage 3 BCATS project,29681,Unit,1,3,3,Registered,Current,Planning and Construction,Construction Trades,"Building, Construction, and Allied Trades Skills"
"Select, use, and maintain tools, equipment and machinery for a Stage 3 BCATS project",29682,Unit,1,3,4,Registered,Current,Planning and Construction,Construction Trades,"Building, Construction, and Allied Trades Skills"
"Incorporate other building, construction and allied trades into a Stage 3 BCATS project schedule",29683,Unit,1,3,2,Registered,Current,Planning and Construction,Construction Trades,"Building, Construction, and Allied Trades Skills"
Undertake a Stage 3 BCATS project,29684,Unit,1,3,12,Registered,Current,Planning and Construction,Construction Trades,"Building, Construction, and Allied Trades Skills"
Demonstrate understanding of a variety of written and/or visual Vagahau Niue texts on areas of most immediate relevance,29694,Unit,2,1,5,Registered,Current,Humanities,Languages,Vagahau Niue
"Interact using spoken Vagahau Niue to communicate personal information, ideas and opinions in different situations",29695,Unit,2,1,5,Registered,Current,Humanities,Languages,Vagahau Niue
Demonstrate understanding of a variety of spoken Vagahau Niue texts on areas of most immediate relevance,29696,Unit,2,1,5,Registered,Current,Humanities,Languages,Vagahau Niue
Give a spoken presentation in Vagahau Niue that communicates a personal response,29697,Unit,2,1,4,Registered,Current,Humanities,Languages,Vagahau Niue
Write a variety of text types in Vagahau Niue on areas of most immediate relevance,29698,Unit,2,1,5,Registered,Current,Humanities,Languages,Vagahau Niue
Demonstrate understanding of a variety of written and/or visual Vagahau Niue texts on familiar matters,29699,Unit,2,2,5,Registered,Current,Humanities,Languages,Vagahau Niue
"Write a variety of text types in Vagahau Niue to convey information, ideas and opinions in genuine contexts",29700,Unit,2,2,5,Registered,Current,Humanities,Languages,Vagahau Niue
Demonstrate understanding of a variety of spoken Vagahau Niue texts on familiar matters,29701,Unit,2,2,5,Registered,Current,Humanities,Languages,Vagahau Niue
"Give a spoken presentation in Vagahau Niue that communicates information, ideas and opinions",29702,Unit,2,2,4,Registered,Current,Humanities,Languages,Vagahau Niue
Interact using spoken Vagahau Niue to share information and justify ideas and opinions in different situations,29703,Unit,2,2,5,Registered,Current,Humanities,Languages,Vagahau Niue
Demonstrate understanding of a variety of extended written and/or visual Vagahau Niue texts,29704,Unit,2,3,5,Registered,Current,Humanities,Languages,Vagahau Niue
Demonstrate understanding of a variety of extended spoken Vagahau Niue texts,29705,Unit,2,3,5,Registered,Current,Humanities,Languages,Vagahau Niue
Give a clear spoken presentation in Vagahau Niue that communicates a critical response to stimulus material,29706,Unit,2,3,3,Registered,Current,Humanities,Languages,Vagahau Niue
Write a variety of text types in clear Vagahau Niue to explore and justify varied ideas and perspectives,29707,Unit,2,3,5,Registered,Current,Humanities,Languages,Vagahau Niue
Interact clearly using spoken Vagahau Niue to explore and justify varied ideas and perspectives in different situations,29708,Unit,2,3,6,Registered,Current,Humanities,Languages,Vagahau Niue
Demonstrate knowledge of bolted-on motor body panels and motor vehicle bumpers,29709,Unit,1,3,3,Registered,Current,Engineering and Technology,Motor Industry,Vehicle Bodywork
Demonstrate skills to harvest and prepare harakeke and produce taonga takaro,29710,Unit,2,1,4,Registered,Current,Maori,Ng? Mahi a te Whare Pora,Taonga
Demonstrate knowledge of weaving resources and tikanga of te Whare Pora,29711,Unit,2,1,4,Registered,Current,Maori,Ng? Mahi a te Whare Pora,Raranga
Demonstrate knowledge of vessel operating procedures to prevent harm to people and the environment in normal operations,29719,Unit,2,3,5,Registered,Current,Service Sector,Maritime,Sea Survival and Sea Safety
"Demonstrate knowledge of hazards, distress signalling systems, and emergency procedures on a vessel",29720,Unit,2,3,8,Registered,Current,Service Sector,Maritime,Sea Survival and Sea Safety
Maintain and take care of stock under supervision in a retail or distribution environment,29728,Unit,1,2,5,Registered,Current,Service Sector,"Retail, Distribution, and Sales",Stock Control
Demonstrate knowledge of stock management procedures and systems in a retail or distribution environment,29729,Unit,1,2,5,Registered,Current,Service Sector,"Retail, Distribution, and Sales",Stock Control
Apply good work practices when performing basic fabrication operations under supervision,29730,Unit,2,2,6,Registered,Current,Engineering and Technology,Mechanical Engineering,Engineering - Fabrication
Deliver a consumable craft product tasting experience and give advice on local tourism attractions to visitors,29763,Unit,1,3,3,Registered,Current,Service Sector,Tourism,Visitor Services
Deliver an alcoholic beverage tasting experience and give advice on local tourism attractions to visitors,29764,Unit,1,3,6,Registered,Current,Service Sector,Tourism,Visitor Services
Use the main features and functions of a word processing application for a purpose,29769,Unit,1,2,3,Registered,Current,Computing and Information Technology,Computing,Generic Computing
Use the main features and functions of a spreadsheet application for a purpose,29770,Unit,1,2,3,Registered,Current,Computing and Information Technology,Computing,Generic Computing
Use the main features and functions of a presentation application for a purpose,29771,Unit,1,2,2,Registered,Current,Computing and Information Technology,Computing,Generic Computing
Manage files and folders using digital devices,29772,Unit,1,2,2,Registered,Current,Computing and Information Technology,Computing,Generic Computing
Produce digital images for a range of digital media,29773,Unit,1,2,3,Registered,Current,Computing and Information Technology,Computing,Generic Computing
Use the main features and functions of a desktop publishing application to create documents,29774,Unit,1,2,3,Registered,Current,Computing and Information Technology,Computing,Generic Computing
Use the main features and functions of a web authoring and design tool to create a website,29775,Unit,1,2,3,Registered,Current,Computing and Information Technology,Computing,Generic Computing
Use the main features of an HTML editor to create a website,29776,Unit,1,2,4,Registered,Current,Computing and Information Technology,Computing,Generic Computing
Use the main features and functions of a database application to create and test a database,29777,Unit,1,2,3,Registered,Current,Computing and Information Technology,Computing,Generic Computing
Use the main features and functions of a schematic diagram application to create diagrams,29778,Unit,1,2,2,Registered,Current,Computing and Information Technology,Computing,Generic Computing
Create and test a software-controlled device built from components,29779,Unit,1,2,3,Registered,Current,Computing and Information Technology,Computing,Generic Computing
Configure and use contemporary and emerging digital devices,29780,Unit,1,2,3,Registered,Current,Computing and Information Technology,Computing,Generic Computing
Use the internet and common digital devices and software to gather information and connect with other users and devices,29781,Unit,1,2,7,Registered,Current,Computing and Information Technology,Computing,Generic Computing
